$trk,13:30:35.00,4847.9780,916.2212,48.799633,9.270353,1778.80,0.62,309.3400,11,0,1,848,8.20,16.20
$trk,13:30:39.00,4848.0073,916.2170,48.800121,9.270283,1809.20,0.62,309.3400,11,0,1,850,8.10,15.50
$trk,13:30:41.00,4848.0205,916.2173,48.800343,9.270288,1815.40,0.62,309.3400,11,0,1,851,8.10,16.70
$trk,13:30:45.00,4848.0498,916.2242,48.800831,9.270403,1828.90,0.62,309.3400,11,0,1,853,,
$trk,13:30:47.00,4848.0674,916.2224,48.801125,9.270373,1843.70,0.62,309.3400,11,0,1,854,7.70,16.70
$trk,13:30:49.00,4848.0830,916.2166,48.801384,9.270277,1858.40,0.62,309.3400,11,0,1,855,7.40,16.80
$trk,13:30:53.00,4848.1133,916.2065,48.801888,9.270108,1888.60,0.62,309.3400,11,0,1,857,7.30,17.10
$trk,13:30:55.00,4848.1274,916.2013,48.802124,9.270021,1901.50,0.62,309.3400,11,0,1,858,7.10,17.10
$trk,13:30:57.00,4848.1450,916.1974,48.802418,9.269957,1915.70,0.62,309.3400,11,0,1,859,7.20,17.40
$trk,13:30:59.00,4848.1631,916.1986,48.802719,9.269977,1930.70,0.62,309.3400,11,0,1,860,7.10,17.50
$trk,13:31:1.00,4848.1807,916.1978,48.803013,9.269963,1946.70,0.62,309.3400,11,0,1,861,,
$trk,13:31:3.00,4848.1987,916.2003,48.803310,9.270005,1962.50,0.62,309.3400,11,0,1,862,7.00,17.70
$trk,13:31:5.00,4848.2168,916.2007,48.803612,9.270011,1977.20,0.62,309.3400,11,0,1,863,7.00,18.00
$trk,13:31:7.00,4848.2373,916.2003,48.803955,9.270005,1990.70,0.62,309.3400,11,0,1,864,6.70,17.80
$trk,13:31:9.00,4848.2573,916.1982,48.804287,9.269970,2005.20,0.62,309.3400,11,0,1,865,6.30,17.50
$trk,13:31:11.00,4848.2754,916.1935,48.804588,9.269892,2019.70,0.62,309.3400,11,0,1,866,5.90,17.20
$trk,13:31:13.00,4848.2949,916.1884,48.804916,9.269807,2032.50,0.62,309.3400,11,0,1,867,5.70,17.30
$trk,13:31:15.00,4848.3145,916.1864,48.805241,9.269773,2046.00,0.62,309.3400,11,0,1,868,5.60,17.50
$trk,13:31:17.00,4848.3335,916.1880,48.805557,9.269800,2060.80,0.62,309.3400,11,0,1,869,,
$trk,13:31:21.00,4848.3696,916.1880,48.806160,9.269800,2092.90,0.62,309.3400,11,0,1,871,5.70,18.20
$trk,13:31:23.00,4848.3853,916.1904,48.806419,9.269840,2107.40,0.62,309.3400,11,0,1,872,5.40,18.10
$trk,13:31:25.00,4848.4033,916.1957,48.806721,9.269928,2121.40,0.62,309.3400,11,0,1,873,5.10,18.10
$trk,13:31:27.00,4848.4243,916.1996,48.807072,9.269993,2133.90,0.62,309.3400,11,0,1,874,4.90,18.20
$trk,13:31:29.00,4848.4443,916.1989,48.807407,9.269982,2145.10,0.62,309.3400,11,0,1,875,4.80,18.40
$trk,13:31:31.00,4848.4624,916.1987,48.807705,9.269978,2158.80,0.62,309.3400,11,0,1,876,4.70,18.40
$trk,13:31:35.00,4848.5000,916.2067,48.808334,9.270112,2189.00,0.62,309.3400,11,0,1,878,5.00,18.70
$trk,13:31:37.00,4848.5156,916.2114,48.808594,9.270190,2202.90,0.62,309.3400,11,0,1,879,4.90,18.80
$trk,13:31:43.00,4848.5654,916.2166,48.809425,9.270277,2248.60,0.62,309.3400,11,0,1,882,4.70,19.30
$trk,13:31:51.00,4848.6367,916.2178,48.810612,9.270296,2303.40,0.62,309.3400,11,0,1,886,4.00,19.30
$trk,13:31:53.00,4848.6533,916.2240,48.810890,9.270400,2314.30,0.62,309.3400,11,0,1,887,3.60,19.40
$trk,13:32:3.00,4848.7617,916.2403,48.812695,9.270672,2378.10,0.62,309.3400,11,0,1,892,2.90,19.90
$trk,13:32:5.00,4848.7832,916.2488,48.813053,9.270813,2389.80,0.62,309.3400,11,0,1,893,,
$trk,13:32:7.00,4848.8018,916.2567,48.813362,9.270946,2401.70,0.62,309.3400,11,0,1,894,2.80,20.10
$trk,13:32:17.00,4848.8984,916.2799,48.814976,9.271332,2460.50,0.62,309.3400,11,0,1,899,3.00,21.10
$trk,13:32:33.00,4849.0488,916.3388,48.817482,9.272313,2568.70,0.62,309.3400,11,0,1,907,2.10,21.30
$trk,13:32:43.00,4849.1431,916.3653,48.819050,9.272755,2627.40,0.62,309.3400,11,0,1,912,2.00,20.70
$trk,13:32:45.00,4849.1606,916.3747,48.819344,9.272912,2640.10,0.62,309.3400,11,0,1,913,2.00,20.70
$trk,13:32:47.00,4849.1777,916.3803,48.819630,9.273005,2652.80,0.62,309.3400,11,0,1,914,2.10,20.70
$trk,13:32:49.00,4849.1973,916.3837,48.819954,9.273061,2664.80,0.62,309.3400,11,0,1,915,2.30,20.80
$trk,13:33:3.00,4849.3306,916.4426,48.822178,9.274044,2758.00,0.62,309.3400,11,0,2,922,1.60,19.10
$trk,13:33:5.00,4849.3481,916.4532,48.822468,9.274220,2772.80,0.62,309.3400,11,0,2,923,1.30,18.80
$trk,13:33:25.00,4849.5244,916.5286,48.825405,9.275477,2902.10,0.62,309.3400,11,0,2,933,,
$trk,13:33:31.00,4849.5820,916.5538,48.826366,9.275896,2919.40,0.62,309.3400,11,0,2,936,-0.80,17.80
$trk,13:33:39.00,4849.6514,916.5888,48.827522,9.276480,2978.70,0.62,309.3400,11,0,2,940,-0.80,18.20
$trk,13:33:53.00,4849.7930,916.6759,48.829884,9.277932,3074.60,0.62,309.3400,11,0,2,947,-0.60,18.40
$trk,13:34:33.00,4850.2251,917.0145,48.837086,9.283575,3367.40,0.62,309.3400,11,0,2,967,-2.10,15.30
$trk,13:34:51.00,4850.4517,917.1584,48.840862,9.285974,3480.30,0.62,309.3400,11,0,2,976,-2.80,14.50
$trk,13:51:56.00,4902.6743,919.7382,49.044571,9.328970,11460.30,23.55,28.2700,10,1,2,1489,-39.90,1.00
$trk,13:58:58.00,4904.9902,924.7958,49.083172,9.413263,14819.90,19.34,98.0100,10,1,2,1701,,
$trk,14:1:52.00,4905.1997,927.2224,49.086662,9.453707,15974.20,43.93,88.3100,9,1,2,1787,-39.90,1.00
$trk,14:22:14.00,4859.7480,949.5843,48.995800,9.826405,18524.50,56.38,90.6700,9,1,2,2398,-39.90,1.00
$trk,14:22:16.00,4859.7427,949.6191,48.995712,9.826984,18490.10,56.38,90.6700,9,1,2,2399,-39.90,1.00
$trk,14:22:22.00,4859.7305,949.7220,48.995506,9.828700,18384.30,56.38,90.6700,9,1,2,2402,-39.90,1.00
$trk,14:22:26.00,4859.7217,949.7891,48.995361,9.829819,18313.90,56.38,90.6700,9,1,2,2404,-39.90,1.00
$trk,14:22:32.00,4859.7070,949.9032,48.995117,9.831720,18213.90,56.38,90.6700,9,1,2,2407,-39.90,1.00
$trk,14:22:44.00,4859.6865,950.1449,48.994774,9.835749,18002.20,56.38,90.6700,9,1,2,2413,,
$trk,14:22:46.00,4859.6836,950.1847,48.994728,9.836411,17965.90,56.38,90.6700,9,1,2,2414,-39.90,1.00
$trk,14:22:48.00,4859.6802,950.2245,48.994671,9.837075,17930.70,56.38,90.6700,9,1,2,2415,-39.90,1.00
$trk,14:22:52.00,4859.6748,950.3059,48.994579,9.838431,17861.20,56.38,90.6700,9,1,2,2417,-39.90,1.00
$trk,14:22:54.00,4859.6724,950.3447,48.994541,9.839079,17826.40,56.38,90.6700,9,1,2,2418,-39.90,1.00
$trk,14:22:58.00,4859.6689,950.4249,48.994484,9.840415,17760.30,56.38,90.6700,9,1,2,2420,-39.90,1.00
$trk,14:23:2.00,4859.6665,950.5086,48.994442,9.841810,17691.10,56.38,90.6700,9,1,2,2422,-39.90,1.00
$trk,14:23:4.00,4859.6646,950.5486,48.994408,9.842477,17656.90,56.38,90.6700,9,1,2,2423,-39.90,1.00
$trk,14:23:6.00,4859.6616,950.5888,48.994362,9.843146,17622.90,56.38,90.6700,9,1,2,2424,-39.90,1.00
$trk,14:23:8.00,4859.6582,950.6294,48.994305,9.843823,17591.60,56.38,90.6700,9,1,2,2425,-39.90,1.00
$trk,14:23:10.00,4859.6553,950.6734,48.994255,9.844557,17558.10,56.38,90.6700,9,1,2,2426,-39.90,1.00
$trk,14:23:16.00,4859.6519,950.7956,48.994198,9.846593,17455.30,56.38,90.6700,9,1,2,2429,,
$trk,14:23:24.00,4859.6514,950.9492,48.994190,9.849154,17321.40,56.38,90.6700,9,1,2,2433,-39.90,1.00
$trk,14:23:26.00,4859.6509,950.9909,48.994183,9.849849,17287.30,56.38,90.6700,9,1,2,2434,-39.90,1.00
$trk,14:23:28.00,4859.6504,951.0320,48.994175,9.850533,17254.30,56.38,90.6700,9,1,2,2435,-39.90,1.00
$trk,14:23:30.00,4859.6504,951.0746,48.994175,9.851243,17221.10,56.38,90.6700,9,1,2,2436,-39.90,1.00
$trk,14:23:34.00,4859.6553,951.1596,48.994255,9.852660,17155.40,56.38,90.6700,9,1,2,2438,-39.90,1.00
$trk,14:23:36.00,4859.6597,951.2009,48.994328,9.853349,17122.10,56.38,90.6700,9,1,2,2439,-39.90,1.00
$trk,14:23:38.00,4859.6621,951.2419,48.994370,9.854032,17089.90,56.38,90.6700,9,1,2,2440,-39.90,1.00
$trk,14:23:40.00,4859.6646,951.2798,48.994408,9.854663,17057.90,56.38,90.6700,9,1,2,2441,-39.90,1.00
$trk,14:23:42.00,4859.6665,951.3179,48.994442,9.855298,17024.90,56.38,90.6700,9,1,2,2442,-39.90,1.00
$trk,14:23:44.00,4859.6685,951.3562,48.994473,9.855937,16992.50,56.38,90.6700,9,1,2,2443,-39.90,1.00
$trk,14:23:46.00,4859.6699,951.3955,48.994499,9.856592,16959.70,56.38,90.6700,9,1,2,2444,-39.90,1.00
$trk,14:23:48.00,4859.6704,951.4338,48.994507,9.857229,16927.50,56.38,90.6700,9,1,2,2445,,
$trk,14:23:50.00,4859.6714,951.4707,48.994522,9.857845,16895.30,56.38,90.6700,9,1,2,2446,-39.90,1.00
$trk,14:23:52.00,4859.6738,951.5074,48.994564,9.858457,16863.10,56.38,90.6700,9,1,2,2447,-39.90,1.00
$trk,14:23:54.00,4859.6753,951.5447,48.994587,9.859078,16831.20,56.38,90.6700,9,1,2,2448,-39.90,1.00
$trk,14:23:56.00,4859.6787,951.5826,48.994644,9.859710,16798.30,56.38,90.6700,9,1,2,2449,-39.90,1.00
$trk,14:24:0.00,4859.6870,951.6562,48.994785,9.860936,16732.20,56.38,90.6700,9,1,2,2451,-39.90,1.00
$trk,14:24:2.00,4859.6890,951.6901,48.994816,9.861502,16698.80,56.38,90.6700,9,1,2,2452,-39.90,1.00
$trk,14:24:6.00,4859.6899,951.7579,48.994831,9.862631,16635.70,56.38,90.6700,9,1,2,2454,-39.90,1.00
$trk,14:24:8.00,4859.6929,951.7927,48.994881,9.863212,16604.80,56.38,90.6700,9,1,2,2455,-39.90,1.00
$trk,14:24:10.00,4859.6968,951.8272,48.994946,9.863787,16573.00,56.38,90.6700,9,1,2,2456,-39.90,1.00
$trk,14:24:12.00,4859.7017,951.8592,48.995029,9.864320,16543.20,56.38,90.6700,9,1,2,2457,-39.90,1.00
$trk,14:24:14.00,4859.7051,951.8895,48.995083,9.864825,16513.20,56.38,90.6700,9,1,2,2458,-39.90,1.00
$trk,14:24:16.00,4859.7100,951.9184,48.995167,9.865307,16482.50,56.38,90.6700,9,1,2,2459,-39.90,1.00
$trk,14:24:18.00,4859.7139,951.9484,48.995232,9.865808,16446.00,56.38,90.6700,9,1,2,2460,-39.90,1.00
$trk,14:24:22.00,4859.7241,952.0088,48.995403,9.866813,16380.20,56.38,90.6700,9,1,2,2462,-39.90,1.00
$trk,14:24:24.00,4859.7290,952.0411,48.995483,9.867352,16351.20,56.38,90.6700,9,1,2,2463,-39.90,1.00
$trk,14:24:26.00,4859.7344,952.0746,48.995571,9.867909,16319.20,56.38,90.6700,9,1,2,2464,-39.90,1.00
$trk,14:24:30.00,4859.7451,952.1429,48.995750,9.869048,16256.40,56.38,90.6700,9,1,2,2466,-39.90,1.00
$trk,14:24:34.00,4859.7544,952.2084,48.995907,9.870139,16195.80,56.38,90.6700,9,1,2,2468,-39.90,1.00
$trk,14:24:36.00,4859.7583,952.2397,48.995972,9.870662,16165.70,56.38,90.6700,9,1,2,2469,,
$trk,14:24:38.00,4859.7617,952.2703,48.996029,9.871172,16135.20,56.38,90.6700,9,1,2,2470,-39.90,1.00
$trk,14:24:40.00,4859.7637,952.3013,48.996059,9.871688,16105.70,56.38,90.6700,9,1,2,2471,-39.90,1.00
$trk,14:24:42.00,4859.7661,952.3337,48.996101,9.872228,16076.10,56.38,90.6700,9,1,2,2472,-39.90,1.00
$trk,14:24:46.00,4859.7725,952.4026,48.996208,9.873377,16013.60,56.38,90.6700,9,1,2,2474,-39.90,1.00
$trk,14:24:48.00,4859.7773,952.4342,48.996288,9.873903,15983.30,56.38,90.6700,9,1,2,2475,-39.90,1.00
$trk,14:24:50.00,4859.7808,952.4651,48.996346,9.874418,15953.20,56.38,90.6700,9,1,2,2476,-39.90,1.00
$trk,14:24:52.00,4859.7837,952.4957,48.996395,9.874928,15923.60,56.38,90.6700,9,1,2,2477,,
$trk,14:24:54.00,4859.7856,952.5251,48.996426,9.875418,15894.20,56.38,90.6700,9,1,2,2478,-39.90,1.00
$trk,14:24:58.00,4859.7905,952.5846,48.996510,9.876410,15834.70,56.38,90.6700,9,1,2,2480,-39.90,1.00
$trk,14:25:0.00,4859.7930,952.6130,48.996548,9.876883,15805.20,56.38,90.6700,9,1,2,2481,-39.90,1.00
$trk,14:25:6.00,4859.7979,952.6954,48.996632,9.878256,15714.80,56.38,90.6700,9,1,2,2484,-39.90,1.00
$trk,14:25:8.00,4859.8008,952.7246,48.996681,9.878743,15685.30,56.38,90.6700,9,1,2,2485,,
$trk,14:25:12.00,4859.8105,952.7833,48.996841,9.879722,15628.00,56.38,90.6700,9,1,2,2487,-39.90,1.00
$trk,14:25:14.00,4859.8145,952.8117,48.996906,9.880195,15601.90,56.38,90.6700,9,1,2,2488,-39.90,1.00
$trk,14:25:18.00,4859.8208,952.8769,48.997013,9.881282,15543.90,56.38,90.6700,9,1,2,2490,-39.90,1.00
$trk,14:25:20.00,4859.8247,952.9076,48.997078,9.881793,15515.00,56.38,90.6700,9,1,2,2491,-39.90,1.00
$trk,14:25:22.00,4859.8311,952.9363,48.997185,9.882272,15485.70,56.38,90.6700,9,1,2,2492,-39.90,1.00
$trk,14:25:24.00,4859.8340,952.9633,48.997234,9.882722,15453.30,56.38,90.6700,9,1,2,2493,,
$trk,14:25:26.00,4859.8359,952.9897,48.997265,9.883162,15425.10,56.38,90.6700,9,1,2,2494,-39.90,1.00
$trk,14:25:28.00,4859.8354,953.0166,48.997257,9.883610,15394.80,56.38,90.6700,9,1,2,2495,-39.90,1.00
$trk,14:25:30.00,4859.8350,953.0417,48.997250,9.884028,15364.90,56.38,90.6700,9,1,2,2496,-39.90,1.00
$trk,14:25:32.00,4859.8350,953.0680,48.997250,9.884466,15335.90,56.38,90.6700,9,1,2,2497,-39.90,1.00
$trk,14:25:34.00,4859.8345,953.0951,48.997242,9.884918,15308.10,56.38,90.6700,9,1,2,2498,-39.90,1.00
$trk,14:25:36.00,4859.8335,953.1232,48.997227,9.885386,15280.30,56.38,90.6700,9,1,2,2499,-39.90,1.00
$trk,14:25:38.00,4859.8330,953.1510,48.997215,9.885850,15250.70,56.38,90.6700,9,1,2,2500,-39.90,1.00
$trk,14:25:40.00,4859.8325,953.1811,48.997208,9.886352,15222.00,56.38,90.6700,9,1,2,2501,,
$trk,14:25:44.00,4859.8340,953.2457,48.997234,9.887429,15163.10,56.38,90.6700,9,1,2,2503,-39.90,1.00
$trk,14:25:46.00,4859.8340,953.2786,48.997234,9.887977,15134.80,56.38,90.6700,9,1,2,2504,-39.90,1.00
$trk,14:25:48.00,4859.8350,953.3100,48.997250,9.888500,15103.50,56.38,90.6700,8,1,2,2505,-39.90,1.00
$trk,14:25:54.00,4859.8447,953.3950,48.997414,9.889917,15020.20,56.38,90.6700,9,1,2,2508,-39.90,1.00
$trk,14:25:58.00,4859.8535,953.4553,48.997559,9.890922,14964.60,56.38,90.6700,9,1,2,2510,-39.90,1.00
$trk,14:26:0.00,4859.8608,953.4840,48.997681,9.891400,14936.20,56.38,90.6700,9,1,2,2511,-39.90,1.00
$trk,14:26:2.00,4859.8662,953.5123,48.997768,9.891872,14905.80,56.38,90.6700,9,1,2,2512,-39.90,1.00
$trk,14:26:12.00,4859.8906,953.6493,48.998177,9.894155,14762.50,56.38,90.6700,9,1,2,2517,,
$trk,14:26:14.00,4859.8950,953.6732,48.998249,9.894553,14734.90,56.38,90.6700,9,1,2,2518,-39.90,1.00
$trk,14:26:18.00,4859.8970,953.7325,48.998283,9.895541,14674.80,56.38,90.6700,9,1,2,2520,-39.90,1.00
$trk,14:26:20.00,4859.8989,953.7639,48.998314,9.896066,14647.10,56.38,90.6700,9,1,2,2521,-39.90,1.00
$trk,14:26:22.00,4859.9004,953.7968,48.998341,9.896613,14619.20,56.38,90.6700,9,1,2,2522,-39.90,1.00
